2020,5,1,0,6.7
2020,5,1,1,5.7
2020,5,1,2,4.9
2020,5,1,3,4.3
2020,5,1,4,3.5
2020,5,1,5,3
2020,5,1,6,2.6
2020,5,1,7,2.5
2020,5,1,8,2.5
2020,5,1,9,2.4
2020,5,1,10,2.2
2020,5,1,11,3.2
2020,5,1,12,5.6
2020,5,1,13,8.9
2020,5,1,14,11.8
2020,5,1,15,13.6
2020,5,1,16,15.1
2020,5,1,17,16.4
2020,5,1,18,17.4
2020,5,1,19,18.1
2020,5,1,20,18.2
2020,5,1,21,17.5
2020,5,1,22,16.4
2020,5,1,23,15.1
2020,5,2,0,14.3
2020,5,2,1,13.2
2020,5,2,2,11.7
2020,5,2,3,11.2
2020,5,2,4,11
2020,5,2,5,10.9
2020,5,2,6,10.8
2020,5,2,7,10.8
2020,5,2,8,10.9
2020,5,2,9,10.8
2020,5,2,10,10.6
2020,5,2,11,11.3
2020,5,2,12,12.9
2020,5,2,13,15.8
2020,5,2,14,18.9
2020,5,2,15,21
2020,5,2,16,22.7
2020,5,2,17,24.4
2020,5,2,18,25.5
2020,5,2,19,25.3
2020,5,2,20,24.6
2020,5,2,21,25
2020,5,2,22,23.4
2020,5,2,23,21.1
2020,5,3,0,18.8
2020,5,3,1,17.2
2020,5,3,2,16.2
2020,5,3,3,15.3
2020,5,3,4,14.6
2020,5,3,5,14.3
2020,5,3,6,14.5
2020,5,3,7,14.4
2020,5,3,8,13.6
2020,5,3,9,12.3
2020,5,3,10,11.9
2020,5,3,11,12.8
2020,5,3,12,14.2
2020,5,3,13,15.9
2020,5,3,14,18
2020,5,3,15,19.8
2020,5,3,16,21.1
2020,5,3,17,21.8
2020,5,3,18,21.6
2020,5,3,19,21.1
2020,5,3,20,20.5
2020,5,3,21,19.8
2020,5,3,22,18.4
2020,5,3,23,17
2020,5,4,0,13.6
2020,5,4,1,11.9
2020,5,4,2,11
2020,5,4,3,10.2
2020,5,4,4,9.7
2020,5,4,5,9.2
2020,5,4,6,8.6
2020,5,4,7,7.9
2020,5,4,8,7.1
2020,5,4,9,6.3
2020,5,4,10,5.2
2020,5,4,11,5.1
2020,5,4,12,6.5
2020,5,4,13,8.5
2020,5,4,14,10.6
2020,5,4,15,12.3
2020,5,4,16,13.8
2020,5,4,17,14.7
2020,5,4,18,14.9
2020,5,4,19,15.1
2020,5,4,20,15
2020,5,4,21,14.9
2020,5,4,22,14.4
2020,5,4,23,13.3
2020,5,5,0,11.7
2020,5,5,1,11.3
2020,5,5,2,10.4
2020,5,5,3,9.8
2020,5,5,4,9.7
2020,5,5,5,9.8
2020,5,5,6,9.6
2020,5,5,7,9.2
2020,5,5,8,8.6
2020,5,5,9,7.7
2020,5,5,10,6.5
2020,5,5,11,5.9
2020,5,5,12,6.3
2020,5,5,13,7.2
2020,5,5,14,8.4
2020,5,5,15,9.7
2020,5,5,16,10.7
2020,5,5,17,11.1
2020,5,5,18,11.1
2020,5,5,19,10.8
2020,5,5,20,10.5
2020,5,5,21,10.1
2020,5,5,22,9.3
2020,5,5,23,8.4
2020,5,6,0,7.2
2020,5,6,1,6.3
2020,5,6,2,5.7
2020,5,6,3,5.1
2020,5,6,4,4.7
2020,5,6,5,4.6
2020,5,6,6,4.4
2020,5,6,7,3.8
2020,5,6,8,3.1
2020,5,6,9,2.8
2020,5,6,10,2.7
2020,5,6,11,3
2020,5,6,12,4.2
2020,5,6,13,6.7
2020,5,6,14,8.9
2020,5,6,15,10.9
2020,5,6,16,12.4
2020,5,6,17,13.5
2020,5,6,18,14.4
2020,5,6,19,14.9
2020,5,6,20,15
2020,5,6,21,14.6
2020,5,6,22,13.8
2020,5,6,23,12
2020,5,7,0,8.3
2020,5,7,1,6.7
2020,5,7,2,6.5
2020,5,7,3,6.3
2020,5,7,4,5.7
2020,5,7,5,5.3
2020,5,7,6,4.9
2020,5,7,7,4.6
2020,5,7,8,4.5
2020,5,7,9,4.3
2020,5,7,10,4.2
2020,5,7,11,5.8
2020,5,7,12,8.1
2020,5,7,13,11.1
2020,5,7,14,14.4
2020,5,7,15,16.8
2020,5,7,16,18
2020,5,7,17,18.6
2020,5,7,18,18.9
2020,5,7,19,19
2020,5,7,20,18.8
2020,5,7,21,18
2020,5,7,22,16.9
2020,5,7,23,15.4
2020,5,8,0,12.8
2020,5,8,1,11.8
2020,5,8,2,11.5
2020,5,8,3,11.1
2020,5,8,4,10.9
2020,5,8,5,10.6
2020,5,8,6,10.2
2020,5,8,7,9.2
2020,5,8,8,8.6
2020,5,8,9,8.7
2020,5,8,10,8.2
2020,5,8,11,7.9
2020,5,8,12,7.9
2020,5,8,13,8.2
2020,5,8,14,8.9
2020,5,8,15,9.8
2020,5,8,16,10.3
2020,5,8,17,10.3
2020,5,8,18,9.8
2020,5,8,19,8.8
2020,5,8,20,7.6
2020,5,8,21,6.6
2020,5,8,22,5.5
2020,5,8,23,3.9
2020,5,9,0,1.9
2020,5,9,1,0.1
2020,5,9,2,-1
2020,5,9,3,-1.8
2020,5,9,4,-2.3
2020,5,9,5,-2.8
2020,5,9,6,-3
2020,5,9,7,-3.2
2020,5,9,8,-3.5
2020,5,9,9,-4
2020,5,9,10,-4.5
2020,5,9,11,-2.4
2020,5,9,12,0.4
2020,5,9,13,3.4
2020,5,9,14,5.8
2020,5,9,15,7.5
2020,5,9,16,8.8
2020,5,9,17,10
2020,5,9,18,11
2020,5,9,19,11.7
2020,5,9,20,12
2020,5,9,21,12
2020,5,9,22,11.6
2020,5,9,23,10.3
2020,5,10,0,7.3
2020,5,10,1,5.9
2020,5,10,2,5.6
2020,5,10,3,5.6
2020,5,10,4,5.9
2020,5,10,5,5.9
2020,5,10,6,5.7
2020,5,10,7,5.6
2020,5,10,8,5.5
2020,5,10,9,5.8
2020,5,10,10,6
2020,5,10,11,6.2
2020,5,10,12,6.8
2020,5,10,13,8.7
2020,5,10,14,11.9
2020,5,10,15,14.1
2020,5,10,16,14.6
2020,5,10,17,13.7
2020,5,10,18,12.9
2020,5,10,19,12.3
2020,5,10,20,11.6
2020,5,10,21,10.6
2020,5,10,22,9.4
2020,5,10,23,8
2020,5,11,0,6.6
2020,5,11,1,4.5
2020,5,11,2,2.6
2020,5,11,3,1.7
2020,5,11,4,1.5
2020,5,11,5,1.2
2020,5,11,6,1
2020,5,11,7,0.9
2020,5,11,8,0.9
2020,5,11,9,1
2020,5,11,10,1
2020,5,11,11,1.6
2020,5,11,12,3.5
2020,5,11,13,5.9
2020,5,11,14,7.4
2020,5,11,15,8.6
2020,5,11,16,9.3
2020,5,11,17,9.9
2020,5,11,18,10.4
2020,5,11,19,10.7
2020,5,11,20,10.8
2020,5,11,21,10.4
2020,5,11,22,9.8
2020,5,11,23,8.9
2020,5,12,0,6.6
2020,5,12,1,5
2020,5,12,2,4.9
2020,5,12,3,5.1
2020,5,12,4,4.9
2020,5,12,5,3.9
2020,5,12,6,3.3
2020,5,12,7,2.9
2020,5,12,8,2.1
2020,5,12,9,1.3
2020,5,12,10,0.7
2020,5,12,11,2.9
2020,5,12,12,6.1
2020,5,12,13,9.4
2020,5,12,14,11.2
2020,5,12,15,12.1
2020,5,12,16,12.9
2020,5,12,17,13.8
2020,5,12,18,14.8
2020,5,12,19,15.3
2020,5,12,20,15.3
2020,5,12,21,15.2
2020,5,12,22,14.9
2020,5,12,23,13.8
2020,5,13,0,11.5
2020,5,13,1,10.7
2020,5,13,2,10.4
2020,5,13,3,9.5
2020,5,13,4,8.6
2020,5,13,5,7.9
2020,5,13,6,7.7
2020,5,13,7,7.3
2020,5,13,8,6.5
2020,5,13,9,5.4
2020,5,13,10,4.1
2020,5,13,11,5.3
2020,5,13,12,7.5
2020,5,13,13,10.3
2020,5,13,14,13.6
2020,5,13,15,15.4
2020,5,13,16,16.5
2020,5,13,17,17.4
2020,5,13,18,17.9
2020,5,13,19,18.2
2020,5,13,20,18.1
2020,5,13,21,17.7
2020,5,13,22,16.9
2020,5,13,23,15.6
2020,5,14,0,13.7
2020,5,14,1,12.2
2020,5,14,2,11.6
2020,5,14,3,11
2020,5,14,4,10.6
2020,5,14,5,10.4
2020,5,14,6,10.3
2020,5,14,7,10.4
2020,5,14,8,10.5
2020,5,14,9,10.7
2020,5,14,10,10.9
2020,5,14,11,11.6
2020,5,14,12,12.8
2020,5,14,13,14.7
2020,5,14,14,17.7
2020,5,14,15,20.4
2020,5,14,16,22.4
2020,5,14,17,22.8
2020,5,14,18,22.4
2020,5,14,19,22
2020,5,14,20,21.5
2020,5,14,21,20.9
2020,5,14,22,20.5
2020,5,14,23,20
2020,5,15,0,19.4
2020,5,15,1,18.7
2020,5,15,2,18.5
2020,5,15,3,18.1
2020,5,15,4,18.1
2020,5,15,5,18.2
2020,5,15,6,18
2020,5,15,7,18.2
2020,5,15,8,18.4
2020,5,15,9,18.5
2020,5,15,10,18.2
2020,5,15,11,18.2
2020,5,15,12,18.7
2020,5,15,13,19.5
2020,5,15,14,20.2
2020,5,15,15,21.2
2020,5,15,16,22.3
2020,5,15,17,22.8
2020,5,15,18,22.4
2020,5,15,19,21.9
2020,5,15,20,21.7
2020,5,15,21,21.5
2020,5,15,22,21
2020,5,15,23,20.2
2020,5,16,0,18.4
2020,5,16,1,16.9
2020,5,16,2,16.8
2020,5,16,3,16.3
2020,5,16,4,15.7
2020,5,16,5,15
2020,5,16,6,13.9
2020,5,16,7,12.9
2020,5,16,8,12.2
2020,5,16,9,12
2020,5,16,10,12
2020,5,16,11,13.3
2020,5,16,12,14.4
2020,5,16,13,15.4
2020,5,16,14,16.8
2020,5,16,15,19.1
2020,5,16,16,20.8
2020,5,16,17,21.9
2020,5,16,18,23
2020,5,16,19,23.5
2020,5,16,20,23.6
2020,5,16,21,23.4
2020,5,16,22,22.5
2020,5,16,23,20.7
2020,5,17,0,18.8
2020,5,17,1,17.9
2020,5,17,2,17.7
2020,5,17,3,17.2
2020,5,17,4,16.6
2020,5,17,5,16.1
2020,5,17,6,15.9
2020,5,17,7,15.8
2020,5,17,8,15.6
2020,5,17,9,15.5
2020,5,17,10,15.4
2020,5,17,11,15.6
2020,5,17,12,16.2
2020,5,17,13,17.1
2020,5,17,14,18.3
2020,5,17,15,20
2020,5,17,16,21
2020,5,17,17,21
2020,5,17,18,21.5
2020,5,17,19,22.7
2020,5,17,20,23.2
2020,5,17,21,22.9
2020,5,17,22,22.2
2020,5,17,23,21.3
2020,5,18,0,20.7
2020,5,18,1,20.2
2020,5,18,2,20
2020,5,18,3,19.7
2020,5,18,4,19.2
2020,5,18,5,18.6
2020,5,18,6,18
2020,5,18,7,17.1
2020,5,18,8,15.9
2020,5,18,9,15
2020,5,18,10,14.3
2020,5,18,11,14
2020,5,18,12,14.3
2020,5,18,13,15.2
2020,5,18,14,16.5
2020,5,18,15,17.8
2020,5,18,16,19.2
2020,5,18,17,19.4
2020,5,18,18,19.9
2020,5,18,19,20.7
2020,5,18,20,20.6
2020,5,18,21,19.9
2020,5,18,22,19.2
2020,5,18,23,18.4
2020,5,19,0,17.1
2020,5,19,1,16.1
2020,5,19,2,15.4
2020,5,19,3,14.3
2020,5,19,4,14.5
2020,5,19,5,14.1
2020,5,19,6,13.9
2020,5,19,7,14.1
2020,5,19,8,14.4
2020,5,19,9,14.7
2020,5,19,10,15
2020,5,19,11,15.5
2020,5,19,12,16.6
2020,5,19,13,18
2020,5,19,14,19.3
2020,5,19,15,20
2020,5,19,16,20.4
2020,5,19,17,21.1
2020,5,19,18,21.3
2020,5,19,19,20.8
2020,5,19,20,19.7
2020,5,19,21,18.7
2020,5,19,22,17.7
2020,5,19,23,16.6
2020,5,20,0,15.4
2020,5,20,1,14.3
2020,5,20,2,13.5
2020,5,20,3,13
2020,5,20,4,12.7
2020,5,20,5,12.4
2020,5,20,6,12.1
2020,5,20,7,11.8
2020,5,20,8,11.7
2020,5,20,9,11.4
2020,5,20,10,11.2
2020,5,20,11,11.5
2020,5,20,12,12.3
2020,5,20,13,13
2020,5,20,14,13.7
2020,5,20,15,14.5
2020,5,20,16,15.7
2020,5,20,17,16.8
2020,5,20,18,17.3
2020,5,20,19,16.9
2020,5,20,20,16
2020,5,20,21,15
2020,5,20,22,14.2
2020,5,20,23,13.7
2020,5,21,0,13.2
2020,5,21,1,12.6
2020,5,21,2,12.1
2020,5,21,3,11.3
2020,5,21,4,10.5
2020,5,21,5,10.2
2020,5,21,6,10.2
2020,5,21,7,10.4
2020,5,21,8,9.9
2020,5,21,9,9.8
2020,5,21,10,9.8
2020,5,21,11,11.4
2020,5,21,12,12.9
2020,5,21,13,14.5
2020,5,21,14,15.9
2020,5,21,15,16.7
2020,5,21,16,16.8
2020,5,21,17,17.4
2020,5,21,18,18.1
2020,5,21,19,18.7
2020,5,21,20,18.6
2020,5,21,21,18.1
2020,5,21,22,17.6
2020,5,21,23,17
2020,5,22,0,15.9
2020,5,22,1,14.9
2020,5,22,2,14.4
2020,5,22,3,13.8
2020,5,22,4,13.3
2020,5,22,5,12.9
2020,5,22,6,12.7
2020,5,22,7,12.6
2020,5,22,8,12.6
2020,5,22,9,12.5
2020,5,22,10,12.3
2020,5,22,11,13.5
2020,5,22,12,15.3
2020,5,22,13,17.2
2020,5,22,14,18.6
2020,5,22,15,19.6
2020,5,22,16,20.6
2020,5,22,17,21.5
2020,5,22,18,22.4
2020,5,22,19,22.8
2020,5,22,20,22.9
2020,5,22,21,22.8
2020,5,22,22,22.5
2020,5,22,23,21.9
2020,5,23,0,20.1
2020,5,23,1,18.1
2020,5,23,2,16.7
2020,5,23,3,15.7
2020,5,23,4,15.1
2020,5,23,5,14.6
2020,5,23,6,14.3
2020,5,23,7,14.2
2020,5,23,8,14.2
2020,5,23,9,14.3
2020,5,23,10,14.3
2020,5,23,11,15.6
2020,5,23,12,17
2020,5,23,13,18.9
2020,5,23,14,21.6
2020,5,23,15,23.2
2020,5,23,16,24.1
2020,5,23,17,24.8
2020,5,23,18,25.2
2020,5,23,19,25.2
2020,5,23,20,24.8
2020,5,23,21,24.1
2020,5,23,22,23.3
2020,5,23,23,22.4
2020,5,24,0,21.5
2020,5,24,1,20.8
2020,5,24,2,20.6
2020,5,24,3,20.5
2020,5,24,4,20.4
2020,5,24,5,20.2
2020,5,24,6,19.9
2020,5,24,7,19.2
2020,5,24,8,18.8
2020,5,24,9,18.6
2020,5,24,10,18.5
2020,5,24,11,18.8
2020,5,24,12,19.5
2020,5,24,13,20.6
2020,5,24,14,22.3
2020,5,24,15,23.8
2020,5,24,16,24.9
2020,5,24,17,25.8
2020,5,24,18,26.3
2020,5,24,19,26.7
2020,5,24,20,26.8
2020,5,24,21,26.4
2020,5,24,22,25.4
2020,5,24,23,24.1
2020,5,25,0,22.6
2020,5,25,1,21.5
2020,5,25,2,20.9
2020,5,25,3,20.4
2020,5,25,4,19.9
2020,5,25,5,19.4
2020,5,25,6,18.9
2020,5,25,7,18.5
2020,5,25,8,18.1
2020,5,25,9,17.7
2020,5,25,10,17.3
2020,5,25,11,18.6
2020,5,25,12,20.2
2020,5,25,13,22.8
2020,5,25,14,24.9
2020,5,25,15,26.4
2020,5,25,16,27.5
2020,5,25,17,28.2
2020,5,25,18,28.7
2020,5,25,19,29
2020,5,25,20,28.9
2020,5,25,21,28.7
2020,5,25,22,28
2020,5,25,23,26.7
2020,5,26,0,24.2
2020,5,26,1,22.4
2020,5,26,2,21.8
2020,5,26,3,21.2
2020,5,26,4,20.7
2020,5,26,5,20.2
2020,5,26,6,19.7
2020,5,26,7,19.2
2020,5,26,8,18.7
2020,5,26,9,18.2
2020,5,26,10,17.9
2020,5,26,11,19.9
2020,5,26,12,21.5
2020,5,26,13,23.8
2020,5,26,14,25.6
2020,5,26,15,26.8
2020,5,26,16,27.6
2020,5,26,17,28.2
2020,5,26,18,28.5
2020,5,26,19,28.6
2020,5,26,20,28.4
2020,5,26,21,28
2020,5,26,22,27.3
2020,5,26,23,26
2020,5,27,0,24.1
2020,5,27,1,22.7
2020,5,27,2,22.1
2020,5,27,3,21.5
2020,5,27,4,21.1
2020,5,27,5,20.6
2020,5,27,6,20.1
2020,5,27,7,19.4
2020,5,27,8,18.9
2020,5,27,9,18.7
2020,5,27,10,18.7
2020,5,27,11,20.1
2020,5,27,12,20.8
2020,5,27,13,21.6
2020,5,27,14,22.5
2020,5,27,15,23.5
2020,5,27,16,24.9
2020,5,27,17,26
2020,5,27,18,26.5
2020,5,27,19,26.7
2020,5,27,20,26.4
2020,5,27,21,26.1
2020,5,27,22,25.4
2020,5,27,23,24.3
2020,5,28,0,22.7
2020,5,28,1,21.4
2020,5,28,2,20.9
2020,5,28,3,20.4
2020,5,28,4,20
2020,5,28,5,19.7
2020,5,28,6,19.4
2020,5,28,7,19
2020,5,28,8,18.7
2020,5,28,9,18.5
2020,5,28,10,18.4
2020,5,28,11,19.5
2020,5,28,12,20.2
2020,5,28,13,21.2
2020,5,28,14,22
2020,5,28,15,22.9
2020,5,28,16,24.2
2020,5,28,17,25.2
2020,5,28,18,25.6
2020,5,28,19,25.7
2020,5,28,20,25.5
2020,5,28,21,25.1
2020,5,28,22,24.5
2020,5,28,23,23.6
2020,5,29,0,21.7
2020,5,29,1,20
2020,5,29,2,19.5
2020,5,29,3,19.1
2020,5,29,4,18.7
2020,5,29,5,18.3
2020,5,29,6,17.9
2020,5,29,7,17.6
2020,5,29,8,17.4
2020,5,29,9,17.2
2020,5,29,10,16.9
2020,5,29,11,17.5
2020,5,29,12,18.1
2020,5,29,13,18.8
2020,5,29,14,19.6
2020,5,29,15,20.4
2020,5,29,16,21.3
2020,5,29,17,22.4
2020,5,29,18,23
2020,5,29,19,23.6
2020,5,29,20,23.7
2020,5,29,21,23.6
2020,5,29,22,22.8
2020,5,29,23,21.2
2020,5,30,0,19.3
2020,5,30,1,17.5
2020,5,30,2,16.3
2020,5,30,3,15
2020,5,30,4,13.9
2020,5,30,5,13
2020,5,30,6,12.2
2020,5,30,7,11.6
2020,5,30,8,11
2020,5,30,9,10.5
2020,5,30,10,10.4
2020,5,30,11,12.1
2020,5,30,12,14.2
2020,5,30,13,16.8
2020,5,30,14,18.1
2020,5,30,15,19.1
2020,5,30,16,20.1
2020,5,30,17,20.9
2020,5,30,18,21.4
2020,5,30,19,21.7
2020,5,30,20,21.4
2020,5,30,21,21
2020,5,30,22,20.3
2020,5,30,23,19.1
2020,5,31,0,17.1
2020,5,31,1,15
2020,5,31,2,13.9
2020,5,31,3,13
2020,5,31,4,12
2020,5,31,5,11.2
2020,5,31,6,10.5
2020,5,31,7,9.9
2020,5,31,8,9.3
2020,5,31,9,8.8
2020,5,31,10,8.3
2020,5,31,11,9.2
2020,5,31,12,11.1
2020,5,31,13,13.2
2020,5,31,14,15.2
2020,5,31,15,16.9
2020,5,31,16,18.2
2020,5,31,17,19.1
2020,5,31,18,19.8
2020,5,31,19,20.2
2020,5,31,20,20.3
2020,5,31,21,19.9
2020,5,31,22,19.1
2020,5,31,23,17.8
2020,6,1,0,15.4
2020,6,1,1,12.9
2020,6,1,2,11.8
2020,6,1,3,10.9
2020,6,1,4,10.2
2020,6,1,5,9.6
2020,6,1,6,9
2020,6,1,7,8.4
2020,6,1,8,7.9
2020,6,1,9,7.5
2020,6,1,10,7.4
2020,6,1,11,10.1
2020,6,1,12,12.4
2020,6,1,13,15
2020,6,1,14,18.5
2020,6,1,15,20.1
2020,6,1,16,20.7
2020,6,1,17,21.1
2020,6,1,18,20.8
2020,6,1,19,20.3
2020,6,1,20,20
2020,6,1,21,20.2
2020,6,1,22,20.1
2020,6,1,23,19
2020,6,2,0,17.3
2020,6,2,1,16.3
2020,6,2,2,16
2020,6,2,3,15.6
2020,6,2,4,15.1
2020,6,2,5,14.6
2020,6,2,6,14.3
2020,6,2,7,14.2
2020,6,2,8,13.9
2020,6,2,9,13.8
2020,6,2,10,13.8
2020,6,2,11,15
2020,6,2,12,17.1
2020,6,2,13,19.9
2020,6,2,14,23
2020,6,2,15,25.1
2020,6,2,16,26.6
2020,6,2,17,27.8
2020,6,2,18,28.6
2020,6,2,19,29.1
2020,6,2,20,29
2020,6,2,21,28.7
2020,6,2,22,28
2020,6,2,23,26.6
2020,6,3,0,24.7
2020,6,3,1,23.2
2020,6,3,2,22.5
2020,6,3,3,22
2020,6,3,4,21.2
2020,6,3,5,20.5
2020,6,3,6,19.9
2020,6,3,7,19.5
2020,6,3,8,19.3
2020,6,3,9,19.1
2020,6,3,10,18.9
2020,6,3,11,19.7
2020,6,3,12,21.1
2020,6,3,13,23.4
2020,6,3,14,25.7
2020,6,3,15,26.9
2020,6,3,16,27
2020,6,3,17,26.6
2020,6,3,18,26.3
2020,6,3,19,26.3
2020,6,3,20,26.4
2020,6,3,21,26.5
2020,6,3,22,26.2
2020,6,3,23,25.2
2020,6,4,0,24.5
2020,6,4,1,24
2020,6,4,2,23.4
2020,6,4,3,22.8
2020,6,4,4,22
2020,6,4,5,21.4
2020,6,4,6,20.9
2020,6,4,7,20.7
2020,6,4,8,20.2
2020,6,4,9,19.7
2020,6,4,10,19.3
2020,6,4,11,20
2020,6,4,12,20.8
2020,6,4,13,22.4
2020,6,4,14,23.3
2020,6,4,15,23.9
2020,6,4,16,24.5
2020,6,4,17,25.1
2020,6,4,18,25.4
2020,6,4,19,25.5
2020,6,4,20,25.3
2020,6,4,21,25.2
2020,6,4,22,25.1
2020,6,4,23,24.6
2020,6,5,0,23.4
2020,6,5,1,22.3
2020,6,5,2,21.8
2020,6,5,3,21.2
2020,6,5,4,20.5
2020,6,5,5,19.8
2020,6,5,6,19.1
2020,6,5,7,18.3
2020,6,5,8,17.7
2020,6,5,9,17.2
2020,6,5,10,17.1
2020,6,5,11,19.6
2020,6,5,12,21.3
2020,6,5,13,23.8
2020,6,5,14,26.1
2020,6,5,15,27.3
2020,6,5,16,28.2
2020,6,5,17,28.9
2020,6,5,18,29.2
2020,6,5,19,29.3
2020,6,5,20,29.1
2020,6,5,21,28.7
2020,6,5,22,27.8
2020,6,5,23,26.5
2020,6,6,0,24.9
2020,6,6,1,23.7
2020,6,6,2,23.3
2020,6,6,3,22.9
2020,6,6,4,22.5
2020,6,6,5,21.9
2020,6,6,6,21.1
2020,6,6,7,20.3
2020,6,6,8,19.5
2020,6,6,9,18.7
2020,6,6,10,18.1
2020,6,6,11,19.1
2020,6,6,12,20.5
2020,6,6,13,22.4
2020,6,6,14,24.2
2020,6,6,15,25.7
2020,6,6,16,26.8
2020,6,6,17,27.5
2020,6,6,18,27.9
2020,6,6,19,27.9
2020,6,6,20,27.4
2020,6,6,21,26.6
2020,6,6,22,25.1
2020,6,6,23,22.8
2020,6,7,0,20.1
2020,6,7,1,17.8
2020,6,7,2,16.6
2020,6,7,3,15.7
2020,6,7,4,15.2
2020,6,7,5,14.9
2020,6,7,6,14.5
2020,6,7,7,14.1
